restaurant_lat,restaurant_lon,customer_lat,customer_lon,distance_km,order_hour,day_of_week,weather,traffic_level,prep_time_min,rider_availability,order_size,historical_avg_delivery_min,delivery_time_min
17.420455,78.405075,17.393699,78.415555,3.176,19,6,Clear,Medium,7.5,High,Small,37.0,25.8
17.484246,78.370201,17.499805,78.340708,3.574,18,6,Clear,High,11.9,Medium,Medium,38.3,37.8
17.387554,78.465471,17.343939,78.428407,6.244,8,4,Rainy,Low,12.3,Medium,Medium,30.1,34.7
17.368761,78.403131,17.393679,78.406903,2.799,19,6,Rainy,Low,13.5,High,Medium,40.0,37.2
17.453168,78.518571,17.501528,78.479693,6.776,5,0,Cloudy,Medium,8.9,Medium,Small,28.9,33.5
17.448514,78.486553,17.451116,78.531498,4.776,10,0,Rainy,Low,17.9,Low,Medium,29.3,44.8
17.349351,78.350783,17.403604,78.299692,8.111,6,1,Clear,Medium,15.4,High,Medium,46.9,39.3
17.332165,78.463135,17.324737,78.521623,6.263,10,0,Clear,High,13.3,Medium,Medium,40.6,42.2
17.371562,78.396367,17.41447,78.40092,4.796,22,4,Clear,Medium,13.1,High,Medium,47.0,34.4
17.455121,78.353073,17.487958,78.411101,7.156,11,3,Cloudy,High,17.7,Low,Medium,25.3,55.4
17.439013,78.473873,17.389624,78.504055,6.357,18,3,Rainy,Medium,10.3,Medium,Medium,30.0,41.9
17.433171,78.390983,17.482689,78.349331,7.06,23,3,Rainy,Medium,12.0,High,Medium,32.6,39.4
17.465886,78.529927,17.515137,78.49722,6.483,3,3,Rainy,Low,15.9,Medium,Medium,44.0,38.3
17.355426,78.464676,17.337596,78.41751,5.384,22,5,Clear,Medium,16.2,Medium,Medium,54.5,38.3
17.367937,78.391837,17.403149,78.419327,4.883,2,1,Rainy,High,16.7,Medium,Medium,40.0,54.2
17.308468,78.545825,17.275424,78.506065,5.596,14,2,Stormy,Low,11.7,Medium,Medium,28.1,40.2
17.473749,78.459288,17.417396,78.485038,6.836,10,0,Clear,High,20.0,High,Medium,31.2,51.6
17.416486,78.383094,17.381438,78.426234,6.012,6,3,Clear,Medium,6.4,Medium,Small,25.7,22.0
17.359624,78.453448,17.357703,78.442854,1.144,15,2,Rainy,High,16.6,High,Medium,37.3,26.8
17.313883,78.54187,17.260815,78.561194,6.247,21,1,Clear,Medium,23.7,Low,Large,45.9,59.1
17.444682,78.434842,17.403883,78.482266,6.775,1,3,Rainy,High,8.8,Medium,Small,32.5,45.8
17.449748,78.435069,17.5038,78.465444,6.819,4,6,Clear,Low,15.3,High,Medium,44.7,33.9
17.433236,78.442225,17.432497,78.397917,4.701,12,5,Clear,Medium,17.6,Medium,Medium,38.1,44.6
17.340756,78.406021,17.379528,78.381122,5.057,2,0,Stormy,Medium,5.0,Medium,Small,39.2,32.6
17.482643,78.382357,17.447438,78.386633,3.941,7,2,Clear,Medium,6.7,High,Small,55.0,20.8
17.450632,78.465786,17.401254,78.437498,6.257,9,6,Cloudy,Low,25.5,Low,Large,48.6,49.0
17.431551,78.52884,17.465217,78.529551,3.744,10,1,Clear,Medium,8.3,Medium,Small,37.4,23.4
17.430189,78.497146,17.412049,78.551486,6.108,16,6,Clear,Medium,9.1,High,Small,35.5,28.2
17.480872,78.369237,17.476048,78.363618,0.802,11,6,Clear,Low,12.5,Medium,Medium,49.7,28.9
17.485661,78.43017,17.544717,78.40157,7.233,1,0,Cloudy,Low,29.9,Medium,Large,35.2,46.9
17.419127,78.351059,17.397111,78.308649,5.123,15,6,Clear,High,8.2,High,Small,32.5,28.7
17.383334,78.411588,17.380111,78.45972,5.12,7,5,Clear,Low,7.2,High,Small,39.5,20.2
17.372747,78.483875,17.388924,78.451451,3.883,0,3,Clear,Medium,26.0,High,Large,41.0,45.5
17.463816,78.408047,17.414504,78.371281,6.729,18,2,Rainy,High,9.9,Medium,Small,34.1,47.4
17.428921,78.518112,17.454893,78.524248,2.96,10,3,Clear,Medium,5.8,Low,Small,34.2,24.6
17.315453,78.445477,17.309661,78.440882,0.808,15,1,Rainy,Medium,9.5,High,Small,48.8,23.2
17.328437,78.483834,17.289439,78.470113,4.574,15,5,Stormy,Low,29.8,High,Large,53.7,60.2
17.480037,78.526773,17.471702,78.536211,1.364,2,2,Clear,High,20.1,Medium,Large,26.7,28.7
17.4769,78.486562,17.47218,78.494891,1.028,19,3,Clear,Medium,19.1,Low,Medium,27.7,29.6
17.490366,78.529465,17.507255,78.477674,5.805,4,6,Rainy,Low,19.3,High,Large,46.5,43.6
17.38557,78.511613,17.438026,78.501403,5.933,17,0,Clear,Medium,7.0,Medium,Small,45.6,32.1
17.456812,78.463413,17.48862,78.489931,4.519,17,2,Rainy,Low,5.4,Low,Small,36.9,26.0
17.465645,78.409447,17.451539,78.395248,2.175,2,4,Stormy,Low,19.5,Medium,Medium,42.9,40.0
17.363139,78.409628,17.419497,78.469348,8.912,2,1,Cloudy,High,10.8,High,Medium,30.3,51.3
17.329068,78.525066,17.363967,78.493312,5.14,20,1,Clear,High,12.0,Medium,Small,27.8,45.6
17.499405,78.360777,17.442759,78.360341,6.299,0,3,Clear,High,11.2,High,Small,47.6,38.0
17.306044,78.538287,17.260034,78.559159,5.575,5,1,Cloudy,Medium,7.8,Medium,Small,45.7,33.3
17.419467,78.415412,17.385629,78.421155,3.812,23,2,Clear,Medium,17.5,Medium,Medium,33.8,29.1
17.430042,78.497774,17.380063,78.442463,8.083,2,0,Rainy,Low,10.0,Medium,Small,50.9,35.0
17.436358,78.416006,17.434609,78.417646,0.261,14,0,Cloudy,Medium,10.0,Low,Medium,33.1,30.8
17.351126,78.54066,17.332012,78.596632,6.31,8,5,Cloudy,Medium,5.4,Medium,Small,34.3,32.8
17.444316,78.357295,17.501067,78.346094,6.421,10,1,Cloudy,High,18.3,High,Medium,40.2,45.5
17.34328,78.420664,17.340008,78.374605,4.902,3,0,Clear,Medium,9.3,Medium,Small,35.6,26.6
17.465808,78.523492,17.431266,78.466043,7.203,14,0,Rainy,Medium,20.0,Medium,Large,51.7,62.8
17.343823,78.404811,17.400311,78.394283,6.38,8,3,Rainy,Medium,14.5,Low,Medium,42.0,48.6
17.439341,78.405124,17.441007,78.36736,4.01,16,3,Cloudy,High,14.9,High,Medium,43.6,34.3
17.456683,78.52975,17.40545,78.569914,7.114,18,4,Cloudy,Medium,6.9,Medium,Small,28.7,36.4
17.337789,78.516116,17.287494,78.570387,8.029,11,4,Clear,Medium,7.3,Medium,Small,28.8,39.4
17.347597,78.371154,17.368632,78.424018,6.079,0,4,Cloudy,Low,11.9,Medium,Medium,38.8,30.2
17.455821,78.466036,17.455196,78.45098,1.599,15,5,Stormy,Medium,8.4,Medium,Small,42.1,27.7
17.3172,78.394679,17.332107,78.38925,1.755,11,5,Rainy,Medium,14.1,Low,Medium,36.4,36.0
17.338152,78.393028,17.380111,78.370837,5.226,17,1,Clear,Medium,11.0,High,Small,33.4,33.5
17.391106,78.473081,17.412872,78.428567,5.307,18,0,Clear,High,18.0,Medium,Medium,41.4,52.3
17.486036,78.374773,17.529451,78.381858,4.886,4,5,Stormy,High,24.5,Medium,Large,37.3,57.5
17.412376,78.443956,17.441498,78.4063,5.143,2,0,Cloudy,Low,16.2,Low,Medium,32.6,32.6
17.377536,78.401164,17.398464,78.348293,6.074,10,2,Clear,Medium,11.3,Medium,Small,27.4,33.4
17.495674,78.520784,17.451838,78.562716,6.598,21,4,Cloudy,Medium,18.1,Low,Medium,31.9,52.0
17.392742,78.460899,17.390682,78.496721,3.808,7,0,Clear,Low,25.1,Medium,Large,45.3,40.6
17.386747,78.393022,17.378718,78.444176,5.501,10,6,Stormy,Medium,23.7,Medium,Large,38.7,59.1
17.382329,78.535293,17.387212,78.514582,2.264,19,6,Clear,Medium,19.0,Medium,Medium,25.1,42.3
17.362436,78.514579,17.349373,78.559066,4.94,19,5,Clear,Medium,15.4,Low,Medium,41.9,47.0
17.365139,78.403058,17.379591,78.390873,2.063,18,4,Clear,Medium,10.7,Medium,Small,41.7,28.2
17.437567,78.54221,17.424662,78.490944,5.625,22,5,Clear,Medium,28.6,Low,Large,48.3,57.5
17.308167,78.403548,17.315081,78.398489,0.938,19,3,Cloudy,Low,11.5,High,Small,42.5,26.3
17.436363,78.408529,17.423748,78.414983,1.561,3,5,Cloudy,High,10.7,High,Medium,43.4,19.2
17.340241,78.427193,17.388453,78.419044,5.43,10,0,Cloudy,High,13.3,Low,Medium,46.2,56.0
17.376842,78.382961,17.361651,78.417213,4.008,18,1,Clear,Low,6.5,Medium,Small,47.1,26.6
17.329308,78.487403,17.35702,78.469623,3.613,13,0,Rainy,High,10.4,High,Medium,29.1,33.7
17.41055,78.461467,17.424198,78.511995,5.571,3,0,Rainy,High,14.1,Medium,Medium,35.5,46.9
17.44587,78.528892,17.432133,78.477792,5.632,16,3,Cloudy,Low,10.7,Low,Small,41.2,30.0
17.370931,78.398175,17.407847,78.424624,4.973,4,5,Cloudy,Medium,7.9,Medium,Small,27.8,33.8
17.332683,78.384046,17.383991,78.435524,7.899,7,6,Clear,Low,12.2,Low,Medium,25.9,34.4
17.345301,78.421725,17.376559,78.428104,3.541,23,1,Rainy,Medium,29.2,High,Large,25.4,50.8
17.463623,78.379222,17.517453,78.424663,7.685,23,4,Clear,Medium,25.2,High,Large,39.8,52.9
17.35353,78.53923,17.345887,78.56225,2.587,0,5,Rainy,Low,10.7,Medium,Medium,44.1,31.3
17.454941,78.493489,17.504589,78.435233,8.286,9,0,Cloudy,Medium,16.2,High,Medium,32.5,42.5
17.36624,78.509238,17.411387,78.529788,5.473,7,2,Clear,Low,14.5,Low,Medium,29.1,33.3
17.337747,78.499609,17.369233,78.518396,4.029,12,4,Clear,Medium,20.4,High,Large,29.4,41.4
17.445462,78.398564,17.485686,78.338567,7.778,19,0,Stormy,High,18.5,Medium,Medium,27.6,64.7
17.393709,78.378131,17.421325,78.367231,3.281,19,2,Cloudy,Medium,5.9,High,Small,28.3,18.5
17.306255,78.435887,17.307732,78.380543,5.878,3,3,Cloudy,High,22.6,High,Large,49.1,46.7
17.491988,78.515804,17.498279,78.490964,2.726,17,0,Stormy,Low,9.9,Medium,Small,44.2,31.9
17.329551,78.416103,17.319673,78.474493,6.295,0,0,Cloudy,Medium,8.7,Low,Small,35.8,36.9
17.370681,78.351913,17.390397,78.404747,6.02,12,5,Rainy,Low,10.1,Medium,Medium,35.8,44.9
17.376959,78.482012,17.355934,78.504195,3.318,13,0,Rainy,Medium,24.3,Medium,Large,51.1,54.4
17.397886,78.390013,17.426645,78.374035,3.619,9,4,Rainy,Medium,10.6,High,Medium,43.8,29.5
17.457089,78.458567,17.457703,78.446141,1.32,21,2,Clear,Medium,19.2,Medium,Medium,30.0,31.6
17.301218,78.352976,17.283601,78.297562,6.201,15,5,Stormy,Medium,5.5,Medium,Small,51.7,48.1
17.486494,78.45177,17.444162,78.432364,5.138,23,6,Cloudy,Medium,10.1,Medium,Medium,46.0,31.8
17.429198,78.428722,17.399861,78.462848,4.874,10,1,Cloudy,Low,6.8,Medium,Small,31.9,22.4
17.49013,78.526082,17.506954,78.528405,1.887,9,6,Rainy,Low,11.5,Medium,Small,49.5,31.3
17.463478,78.494363,17.44786,78.491564,1.762,14,0,Clear,Low,18.5,Medium,Large,37.3,34.9
17.485568,78.357206,17.429548,78.308137,8.117,5,6,Clear,High,18.5,High,Medium,53.6,56.6
17.4202,78.507904,17.399769,78.558185,5.798,19,3,Cloudy,High,20.3,Medium,Large,47.8,52.7
17.371462,78.508245,17.355425,78.482214,3.288,7,0,Cloudy,Low,6.1,High,Small,33.6,22.9
17.388583,78.482682,17.356699,78.46863,3.846,2,3,Cloudy,Medium,16.3,Low,Medium,48.3,40.3
17.431606,78.535859,17.405964,78.515545,3.574,11,6,Cloudy,Medium,9.3,Medium,Small,32.4,33.4
17.385386,78.510651,17.409978,78.490099,3.498,16,4,Stormy,Medium,10.9,Low,Small,50.2,38.3
17.446335,78.39378,17.475887,78.405699,3.521,12,0,Clear,Medium,11.7,Medium,Small,34.8,33.9
17.31837,78.426309,17.373437,78.441553,6.333,1,5,Clear,High,9.7,High,Small,43.9,42.5
17.465997,78.419985,17.420168,78.431812,5.248,0,5,Clear,Low,18.6,Medium,Large,31.9,42.0
17.340838,78.450982,17.318245,78.399201,6.043,17,4,Stormy,Medium,19.5,Low,Medium,43.9,65.6
17.48879,78.540743,17.438035,78.597087,8.22,23,2,Clear,Low,24.8,High,Large,31.5,44.6
17.331109,78.47312,17.344706,78.498798,3.117,5,4,Clear,Medium,9.8,Low,Small,27.8,28.2
17.325833,78.412588,17.267799,78.458515,8.088,23,2,Stormy,Low,13.5,Medium,Medium,30.8,42.4
17.462375,78.538304,17.427018,78.497464,5.85,11,1,Cloudy,Low,6.7,Medium,Small,50.4,33.8
17.46374,78.490054,17.474178,78.541907,5.621,3,5,Clear,High,11.2,Medium,Small,29.0,34.4
17.447752,78.403216,17.430801,78.429818,3.394,6,2,Stormy,Medium,29.5,Low,Large,47.6,60.0
17.492106,78.531303,17.497431,78.531388,0.592,23,5,Clear,Medium,9.8,Medium,Small,51.9,22.3
17.354108,78.418843,17.370936,78.361618,6.355,7,4,Cloudy,Medium,24.8,Low,Large,34.0,53.0
17.46533,78.453242,17.506003,78.423625,5.506,20,6,Clear,Low,25.4,Low,Large,50.2,59.2
17.370408,78.445845,17.357553,78.486494,4.545,15,3,Cloudy,High,10.2,Low,Small,33.2,36.1
17.40748,78.534726,17.380947,78.520228,3.327,19,2,Clear,Medium,22.0,High,Large,36.0,47.7
17.38912,78.403133,17.393777,78.424526,2.328,10,2,Rainy,Medium,13.4,Low,Medium,50.9,33.7
17.30117,78.416661,17.249532,78.444357,6.451,2,3,Cloudy,High,20.0,Medium,Medium,44.5,52.5
17.414892,78.482032,17.359922,78.51511,7.049,11,6,Clear,Medium,23.5,Medium,Large,41.3,58.6
17.449501,78.527323,17.44377,78.513205,1.628,22,1,Rainy,Medium,19.2,Low,Medium,27.0,28.9
17.33491,78.372977,17.30108,78.422157,6.435,23,0,Rainy,Low,21.9,Medium,Large,53.7,55.0
17.486331,78.391977,17.427197,78.367041,7.087,9,1,Cloudy,Low,21.1,Medium,Large,25.2,41.8
17.40608,78.539607,17.427604,78.579935,4.903,2,6,Cloudy,Low,8.0,High,Small,40.1,27.2
17.335649,78.505459,17.373588,78.496427,4.326,5,4,Cloudy,Medium,11.6,Low,Medium,48.0,35.8
17.42919,78.419214,17.386935,78.387321,5.79,9,5,Cloudy,High,18.9,Low,Medium,38.6,57.2
17.338385,78.421527,17.346053,78.402741,2.169,23,3,Rainy,High,10.1,Low,Small,26.7,31.7
17.312707,78.443907,17.370785,78.479854,7.501,12,4,Clear,Medium,7.2,Medium,Small,47.6,31.6
17.437063,78.48476,17.409314,78.498544,3.415,11,4,Clear,Low,9.4,Low,Small,52.9,35.3
17.322139,78.462208,17.349837,78.41861,5.559,19,0,Rainy,Low,15.9,Medium,Medium,52.3,45.0
17.321243,78.505224,17.280696,78.4601,6.579,4,4,Stormy,High,8.8,High,Small,46.7,52.4
17.447989,78.360833,17.49984,78.383297,6.238,6,3,Clear,Low,10.9,Medium,Small,37.7,29.6
17.31104,78.513808,17.251092,78.482547,7.447,17,5,Clear,Medium,24.5,Medium,Large,34.2,53.7
17.461954,78.36161,17.437321,78.326649,4.61,9,0,Rainy,High,18.8,Medium,Large,33.1,53.9
17.45923,78.526195,17.516402,78.556135,7.106,14,3,Stormy,High,11.1,Medium,Medium,48.8,66.1
17.328279,78.358651,17.348762,78.337369,3.208,19,6,Rainy,Low,26.7,High,Large,25.2,44.1
17.403676,78.375566,17.369098,78.323763,6.708,17,5,Cloudy,High,15.8,Medium,Medium,43.0,50.7
17.319325,78.386037,17.354289,78.377017,4.004,12,1,Clear,Medium,13.6,High,Medium,27.5,27.6
17.426514,78.39461,17.474285,78.402912,5.384,1,5,Stormy,High,15.8,High,Medium,44.4,52.5
17.312586,78.430352,17.311059,78.442531,1.304,20,2,Rainy,Low,7.9,Medium,Small,25.3,26.4
17.488896,78.481096,17.447619,78.428117,7.256,2,5,Cloudy,Low,7.1,High,Small,26.4,23.7
17.341546,78.528521,17.312577,78.522948,3.275,1,4,Rainy,High,18.8,High,Medium,48.6,40.2
17.436579,78.454901,17.489753,78.438048,6.177,5,3,Rainy,Medium,16.4,Medium,Medium,39.2,50.3
17.325658,78.456498,17.284991,78.45037,4.569,6,0,Clear,High,10.9,High,Medium,45.8,36.3
17.341919,78.413861,17.319348,78.358865,6.354,19,5,Clear,Medium,16.0,Medium,Medium,42.2,45.6
17.39019,78.510136,17.347654,78.485609,5.399,13,3,Clear,Medium,11.9,Medium,Medium,48.8,40.4
17.414619,78.372097,17.367292,78.389312,5.571,22,3,Stormy,Medium,27.6,Medium,Large,54.1,63.8
17.499773,78.410221,17.502416,78.365331,4.77,2,5,Cloudy,High,19.9,High,Large,30.0,43.4
17.305185,78.369396,17.29279,78.424503,6.011,23,6,Cloudy,Low,10.6,Medium,Small,38.7,30.0
17.300063,78.392836,17.245603,78.452105,8.734,11,1,Clear,Medium,7.5,Medium,Small,39.0,37.7
17.370073,78.46732,17.327497,78.450573,5.057,14,6,Cloudy,Low,27.4,Medium,Large,33.6,54.3
17.373231,78.375192,17.31775,78.396907,6.586,0,1,Clear,Low,7.0,High,Small,40.9,23.2
17.476767,78.370124,17.419718,78.386365,6.573,17,4,Stormy,Low,7.0,High,Small,29.4,42.3
17.482517,78.515182,17.443933,78.475242,6.029,12,3,Cloudy,Low,7.8,Low,Small,53.2,43.8
17.476105,78.37366,17.505343,78.360243,3.549,17,5,Rainy,Medium,17.8,High,Medium,30.8,40.0
17.328636,78.471611,17.270408,78.529288,8.912,22,3,Clear,Medium,10.2,Medium,Small,46.5,38.2
17.382421,78.420402,17.358958,78.375723,5.412,5,4,Clear,Medium,7.2,High,Small,30.4,25.0
17.449177,78.529273,17.456952,78.538295,1.29,22,3,Clear,Low,8.1,Medium,Small,33.5,22.2
17.362522,78.49151,17.391767,78.503412,3.488,11,4,Clear,Medium,14.6,Medium,Medium,49.9,32.8
17.432648,78.361886,17.453995,78.321989,4.853,7,2,Cloudy,High,16.6,Low,Medium,50.1,47.7
17.347429,78.529094,17.40604,78.533323,6.533,16,2,Clear,High,19.1,Medium,Large,26.6,54.7
17.364684,78.43278,17.337759,78.482875,6.102,0,2,Cloudy,Medium,10.2,Medium,Small,34.7,31.4
17.472086,78.409645,17.412103,78.363524,8.272,16,1,Clear,Medium,18.1,Low,Medium,40.5,50.2
17.350102,78.484556,17.294688,78.447326,7.32,21,2,Stormy,Medium,9.4,High,Small,48.9,53.5
17.492865,78.493595,17.444567,78.46427,6.206,5,0,Clear,Medium,19.5,Medium,Medium,28.6,45.0
17.361252,78.41065,17.41828,78.440768,7.101,13,1,Rainy,High,8.1,Low,Small,36.9,50.6
17.304706,78.420331,17.313111,78.429601,1.357,18,2,Rainy,Medium,11.9,High,Medium,51.0,33.8
17.35098,78.381266,17.386904,78.381692,3.995,13,3,Stormy,High,10.5,Low,Medium,47.5,52.5
17.334241,78.468689,17.39245,78.503736,7.465,22,4,Cloudy,Medium,28.5,Low,Large,27.1,62.0
17.401365,78.541382,17.442678,78.598774,7.627,19,2,Cloudy,Medium,10.8,Low,Small,41.9,41.1
17.322543,78.433325,17.311457,78.39684,4.065,6,4,Cloudy,High,28.7,Medium,Large,46.4,49.8
17.42521,78.549241,17.470316,78.586687,6.398,9,3,Rainy,High,19.4,Medium,Medium,46.6,65.9
17.47498,78.385283,17.46703,78.369694,1.875,16,3,Rainy,Medium,12.1,High,Medium,42.9,31.4
17.372504,78.50922,17.32618,78.466739,6.846,10,0,Cloudy,Medium,18.9,Medium,Medium,36.3,36.1
17.333699,78.535622,17.339474,78.506404,3.167,9,5,Rainy,High,17.5,Medium,Medium,51.4,38.8
17.380005,78.487611,17.429895,78.475526,5.694,20,4,Stormy,Medium,13.0,Medium,Medium,38.0,53.7
17.457193,78.371865,17.491338,78.419765,6.342,2,0,Clear,High,5.3,High,Small,35.9,33.5
17.418298,78.415308,17.406529,78.412717,1.337,11,0,Cloudy,Low,15.4,High,Medium,38.9,26.8
17.320229,78.367133,17.362813,78.38085,4.954,9,5,Clear,High,10.4,Low,Small,50.5,39.1
17.407437,78.47035,17.403139,78.414338,5.962,17,1,Cloudy,Medium,23.2,High,Large,38.9,44.8
17.393617,78.54963,17.415766,78.497311,6.073,23,6,Rainy,Low,17.9,Medium,Medium,45.8,43.4
17.365422,78.424951,17.345399,78.477551,6.01,21,5,Clear,Low,25.8,Medium,Large,47.1,50.4
17.322032,78.382589,17.285398,78.423187,5.93,8,2,Clear,Medium,11.1,Medium,Small,45.7,36.0
17.496222,78.403728,17.473839,78.402485,2.492,9,6,Rainy,Low,5.3,High,Small,46.2,17.2
17.335209,78.46416,17.380228,78.428208,6.294,2,3,Clear,Low,21.9,Medium,Large,35.9,42.4
17.338549,78.463792,17.397321,78.408613,8.775,21,6,Cloudy,Low,28.7,Medium,Large,25.5,60.1
17.329117,78.395964,17.300787,78.453006,6.826,7,0,Clear,Low,11.3,Low,Medium,47.9,36.0
17.414039,78.500141,17.373882,78.440822,7.717,7,4,Stormy,Low,7.4,Medium,Small,42.6,39.8
17.388734,78.367602,17.337264,78.33612,6.627,9,5,Clear,Medium,6.2,High,Small,52.2,34.8
17.349911,78.474608,17.38037,78.496676,4.118,22,1,Rainy,Medium,28.1,Medium,Large,45.7,48.1
17.385885,78.43514,17.389245,78.487688,5.589,23,5,Clear,Medium,14.5,High,Medium,26.6,37.5
17.434704,78.375435,17.441436,78.329482,4.932,7,5,Clear,Medium,10.1,Low,Medium,46.3,40.1
17.35634,78.476877,17.301765,78.509744,7.0,15,5,Clear,Low,14.4,Low,Medium,33.2,44.4
17.483049,78.48461,17.432776,78.464422,5.986,5,4,Cloudy,High,5.6,Low,Small,54.3,36.1
17.361269,78.438004,17.411024,78.45957,5.987,11,0,Rainy,High,13.5,High,Medium,40.4,48.7
17.339636,78.509599,17.348844,78.461195,5.239,17,6,Cloudy,High,10.7,Low,Small,39.2,43.2
17.490914,78.451863,17.457218,78.495641,5.966,12,6,Clear,Low,15.0,Medium,Medium,38.5,42.7
17.462112,78.407151,17.427007,78.432018,4.711,22,3,Cloudy,High,29.7,Medium,Large,31.5,53.7
17.368628,78.54072,17.337536,78.595392,6.754,12,2,Cloudy,Medium,8.3,Low,Small,37.4,41.8
17.468286,78.538809,17.415937,78.539099,5.821,18,3,Cloudy,Medium,10.2,Medium,Small,37.7,31.0
17.403763,78.369124,17.349734,78.415647,7.776,11,6,Rainy,High,11.1,Medium,Small,52.1,60.3
17.36935,78.539216,17.395749,78.544064,2.98,17,0,Cloudy,Low,10.3,High,Small,25.8,20.7
17.467922,78.505096,17.439573,78.506631,3.156,19,3,Rainy,Medium,13.9,High,Medium,44.5,38.3
17.450433,78.371329,17.436569,78.322682,5.386,23,1,Cloudy,Low,6.4,Medium,Small,35.5,28.0
17.359575,78.453865,17.364059,78.491565,4.032,8,5,Clear,Low,9.0,Low,Small,37.6,29.6
17.421336,78.35699,17.399743,78.346455,2.648,13,4,Clear,High,23.4,Medium,Large,53.2,41.3
17.373878,78.467771,17.371332,78.479774,1.305,17,6,Rainy,Medium,7.4,Medium,Small,36.9,25.3
17.30021,78.536638,17.344012,78.554721,5.235,21,6,Clear,Medium,14.9,Low,Medium,52.6,48.1
17.492363,78.423642,17.461655,78.456619,4.888,2,0,Clear,Medium,18.6,Medium,Medium,50.1,39.1
17.409926,78.451725,17.444877,78.460766,4.003,0,3,Rainy,High,18.5,Medium,Medium,38.3,47.8
17.419687,78.395512,17.39136,78.409901,3.5,2,6,Cloudy,Medium,18.5,Medium,Medium,53.1,38.6
17.419978,78.458189,17.382412,78.46068,4.186,3,0,Clear,Medium,6.8,High,Small,40.6,24.3
17.410128,78.510515,17.358847,78.524189,5.884,6,6,Rainy,Low,12.0,Low,Small,51.2,39.8
17.35801,78.393052,17.380114,78.386359,2.558,6,2,Clear,Low,26.2,High,Large,38.8,37.3
17.494315,78.460697,17.483711,78.493867,3.71,2,3,Rainy,High,10.9,Low,Small,52.6,37.6
17.424334,78.420929,17.456785,78.45819,5.352,22,0,Clear,Medium,14.6,Medium,Medium,52.3,33.2
17.434184,78.499574,17.390105,78.501627,4.906,19,2,Rainy,Medium,15.4,Medium,Medium,32.9,44.3
17.390959,78.490408,17.403361,78.448003,4.706,4,6,Rainy,Medium,8.4,Low,Small,41.3,36.3
17.357572,78.489758,17.299131,78.474578,6.695,9,6,Clear,Medium,8.2,Low,Small,54.9,36.0
17.31287,78.425561,17.280929,78.466353,5.601,9,0,Rainy,Medium,23.1,High,Large,40.6,48.5
17.370046,78.469856,17.383204,78.519866,5.505,20,3,Cloudy,High,5.4,High,Small,41.8,35.9
17.335219,78.480217,17.281944,78.452263,6.626,0,0,Rainy,High,15.1,Medium,Medium,25.3,45.3
17.432418,78.486163,17.417685,78.539095,5.85,20,6,Clear,High,5.7,Medium,Small,38.5,39.7
17.475801,78.465051,17.4832,78.438257,2.959,1,3,Rainy,Medium,16.9,High,Medium,27.6,34.1
17.360551,78.523361,17.387861,78.573626,6.138,12,1,Stormy,High,11.5,Low,Small,49.3,65.0
17.366577,78.39976,17.391255,78.452012,6.187,13,3,Rainy,Medium,28.9,Medium,Large,54.4,70.5
17.434073,78.361161,17.391855,78.361741,4.695,5,1,Stormy,Low,10.5,Medium,Small,27.6,40.2
17.329854,78.542501,17.278875,78.596567,8.067,2,5,Cloudy,High,16.2,Medium,Medium,39.3,62.3
17.485887,78.362147,17.47105,78.368059,1.765,10,2,Rainy,High,19.5,Medium,Medium,32.7,33.8
17.372769,78.530591,17.341666,78.516058,3.787,21,2,Cloudy,Medium,13.7,High,Medium,48.7,37.6
17.32024,78.472457,17.296923,78.509676,4.726,13,5,Clear,Low,11.4,Medium,Medium,42.9,35.0
17.334937,78.533748,17.316035,78.486771,5.411,21,6,Cloudy,Medium,17.4,Medium,Medium,30.8,41.7
17.486549,78.462991,17.474211,78.428989,3.858,8,1,Clear,Medium,20.7,Medium,Large,36.8,44.6
17.349424,78.514202,17.351656,78.479792,3.661,14,4,Stormy,High,10.8,Medium,Small,51.0,38.8
17.432454,78.494258,17.37357,78.508907,6.73,20,2,Rainy,Medium,12.0,High,Medium,50.7,48.3
17.331233,78.455022,17.306993,78.480087,3.787,9,0,Rainy,Medium,24.6,High,Large,51.7,48.7
17.33882,78.422665,17.310544,78.463156,5.325,23,1,Cloudy,Low,5.2,Medium,Small,46.9,25.4
17.475848,78.350572,17.444194,78.398555,6.188,21,0,Rainy,Medium,11.5,Low,Small,32.6,43.1
17.329607,78.400181,17.364241,78.445187,6.136,14,5,Clear,Medium,8.0,Low,Small,34.5,46.0
17.30375,78.540353,17.273906,78.562193,4.048,11,3,Cloudy,Low,7.2,High,Small,51.5,27.5
17.400247,78.405092,17.358362,78.454872,7.042,4,3,Clear,Low,6.2,High,Small,32.5,24.7
17.472545,78.50037,17.514764,78.473436,5.495,4,3,Cloudy,Medium,9.7,Medium,Small,31.8,25.1
17.365198,78.4517,17.351151,78.478733,3.267,21,1,Clear,Medium,10.7,Low,Small,51.6,32.8
17.325632,78.411703,17.287717,78.360903,6.845,8,3,Rainy,Low,5.8,High,Small,33.6,25.8
17.496446,78.548219,17.526591,78.503246,5.829,22,1,Cloudy,Medium,20.8,Medium,Large,44.5,48.2
17.435348,78.359395,17.454209,78.32653,4.069,8,0,Stormy,Low,14.8,High,Medium,28.5,29.2
17.470138,78.466415,17.523574,78.418737,7.802,6,1,Rainy,High,10.5,Medium,Small,34.0,46.0
17.450428,78.442304,17.495763,78.498184,7.781,13,0,Cloudy,High,20.8,High,Large,46.1,66.4
